Thickness,BedTop,GS,SectName,SectLoc,UTM_E,UTM_N,BedNumber,Reservoir,Amalg,PlanarLaminations,RippleLaminations,CrossBedding,ClimbingRipples,NestedScourfills,RipUpClasts,DishStructures,WavyLaminations,ImbricatedClasts,Facies,FaciesBlockNum,Element,ElementBlockNum,ElementSet,ElementSetBlockNum,BedThick,BedMeanGS,BedMaxGS,FaciesThick,FaciesMeanGS,FaciesNetGross,ElementThick,ElementMeanGS,ElementSetThick,ElementSetMeanGS,ElementSetNetGross
39.75,0,0.519419967,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
39.76,0,0.510908991,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
39.77,0,0.502398015,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
39.78,0,0.49388704,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
39.79,0,0.485376064,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
39.8,0,0.476865088,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
39.81,0,0.468354112,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
39.82,0,0.460871936,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
39.83,0,0.45338976,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
39.84,0,0.445907583,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
39.85,0,0.438425407,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
39.86,0,0.430943231,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
39.87,0,0.423461054,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
39.88,0,0.415978878,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
39.89,0,0.408496702,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
39.9,0,0.401014525,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
39.91,0,0.393532349,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
39.92,0,0.386050173,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
39.93,0,0.378567996,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
39.94,0,0.37108582,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
39.95,0,0.369464682,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
39.96,0,0.367843543,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
39.97,0,0.366222405,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
39.98,0,0.364601267,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
39.99,0,0.362980128,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40,0,0.36135899,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.01,0,0.359737852,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.02,0,0.358116713,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.03,0,0.356495575,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.04,0,0.354874437,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.05,0,0.353253298,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.06,0,0.35163216,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.07,0,0.35163216,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.08,0,0.35163216,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.09,0,0.35163216,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.1,0,0.35163216,MaudBay,NWMayneIsland,478545,5413334,134,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.11,1,0.35163216,MaudBay,NWMayneIsland,478545,5413334,134,1,1,PlanarLaminations,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,1.47,1.75171373,4.32127363,,,,,,,,
40.12,0,0.721251677,MaudBay,NWMayneIsland,478545,5413334,135,1,0,,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.13,0,0.721251677,MaudBay,NWMayneIsland,478545,5413334,135,1,0,,,,,,RipUpClasts,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.14,0,0.721251677,MaudBay,NWMayneIsland,478545,5413334,135,1,0,,,,,,RipUpClasts,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.15,0,0.721251677,MaudBay,NWMayneIsland,478545,5413334,135,1,0,,,,,,RipUpClasts,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.16,0,0.721251677,MaudBay,NWMayneIsland,478545,5413334,135,1,0,,,,,,RipUpClasts,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.17,0,0.721251677,MaudBay,NWMayneIsland,478545,5413334,135,1,0,,,,,,RipUpClasts,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.18,0,0.721251677,MaudBay,NWMayneIsland,478545,5413334,135,1,0,,,,,,RipUpClasts,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.19,0,0.721251677,MaudBay,NWMayneIsland,478545,5413334,135,1,0,,,,,,RipUpClasts,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.2,0,0.721251677,MaudBay,NWMayneIsland,478545,5413334,135,1,0,,,,,,RipUpClasts,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.21,0,0.721251677,MaudBay,NWMayneIsland,478545,5413334,135,1,0,,,,,,RipUpClasts,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.22,0,0.721251677,MaudBay,NWMayneIsland,478545,5413334,135,1,0,,,,,,RipUpClasts,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.23,0,0.721251677,MaudBay,NWMayneIsland,478545,5413334,135,1,0,,,,,,RipUpClasts,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.24,1,0.721251677,MaudBay,NWMayneIsland,478545,5413334,135,1,1,,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,0.13,0.721251677,0.721251677,,,,,,,,
40.25,0,0.769048116,MaudBay,NWMayneIsland,478545,5413334,136,1,0,,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.26,0,0.769048116,MaudBay,NWMayneIsland,478545,5413334,136,1,0,,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.27,0,0.769048116,MaudBay,NWMayneIsland,478545,5413334,136,1,0,,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.28,0,0.769048116,MaudBay,NWMayneIsland,478545,5413334,136,1,0,,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.29,0,0.769048116,MaudBay,NWMayneIsland,478545,5413334,136,1,0,,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.3,0,0.769048116,MaudBay,NWMayneIsland,478545,5413334,136,1,0,,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.31,0,0.769048116,MaudBay,NWMayneIsland,478545,5413334,136,1,0,,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.32,0,0.769048116,MaudBay,NWMayneIsland,478545,5413334,136,1,0,,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.33,0,0.756358246,MaudBay,NWMayneIsland,478545,5413334,136,1,0,,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.34,0,0.743668377,MaudBay,NWMayneIsland,478545,5413334,136,1,0,,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.35,0,0.730978508,MaudBay,NWMayneIsland,478545,5413334,136,1,0,,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.36,0,0.730978508,MaudBay,NWMayneIsland,478545,5413334,136,1,0,,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.37,0,0.730978508,MaudBay,NWMayneIsland,478545,5413334,136,1,0,,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.38,0,0.730978508,MaudBay,NWMayneIsland,478545,5413334,136,1,0,,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,,,,,,,,,,,
40.39,1,0.730978508,MaudBay,NWMayneIsland,478545,5413334,136,1,0,,,,,,,,,,AmalgSandstone,18,ChannelFIll,2,NA,,0.15,0.753820272,0.769048116,1.75,1.589631396,1,,,,,
40.4,0,0.036921554,MaudBay,NWMayneIsland,478545,5413334,137,0,0,,,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.41,0,0.036921554,MaudBay,NWMayneIsland,478545,5413334,137,0,0,,,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.42,0,0.036921554,MaudBay,NWMayneIsland,478545,5413334,137,0,0,,,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.43,0,0.036921554,MaudBay,NWMayneIsland,478545,5413334,137,0,0,,,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.44,0,0.036921554,MaudBay,NWMayneIsland,478545,5413334,137,0,0,,,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.45,0,0.036921554,MaudBay,NWMayneIsland,478545,5413334,137,0,0,,,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.46,0,0.036921554,MaudBay,NWMayneIsland,478545,5413334,137,0,0,,,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.47,0,0.036921554,MaudBay,NWMayneIsland,478545,5413334,137,0,0,,,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.48,0,0.036921554,MaudBay,NWMayneIsland,478545,5413334,137,0,0,,,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.49,0,0.036921554,MaudBay,NWMayneIsland,478545,5413334,137,0,0,,,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.5,0,0.036921554,MaudBay,NWMayneIsland,478545,5413334,137,0,0,,,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.51,0,0.036921554,MaudBay,NWMayneIsland,478545,5413334,137,0,0,,,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.52,0,0.036921554,MaudBay,NWMayneIsland,478545,5413334,137,0,0,,,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.53,0,0.036921554,MaudBay,NWMayneIsland,478545,5413334,137,0,0,,,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.54,0,0.036921554,MaudBay,NWMayneIsland,478545,5413334,137,0,0,,,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.55,0,0.036921554,MaudBay,NWMayneIsland,478545,5413334,137,0,0,,,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.56,0,0.036921554,MaudBay,NWMayneIsland,478545,5413334,137,0,0,,,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.57,0,0.036921554,MaudBay,NWMayneIsland,478545,5413334,137,0,0,,,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.58,1,0.036921554,MaudBay,NWMayneIsland,478545,5413334,137,0,0,,,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,0.19,0.036921554,0.036921554,,,,,,,,
40.59,0,0.246622607,MaudBay,NWMayneIsland,478545,5413334,138,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.6,0,0.246622607,MaudBay,NWMayneIsland,478545,5413334,138,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.61,0,0.246622607,MaudBay,NWMayneIsland,478545,5413334,138,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.62,0,0.236990767,MaudBay,NWMayneIsland,478545,5413334,138,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.63,0,0.227358926,MaudBay,NWMayneIsland,478545,5413334,138,1,0,,RippleLaminations,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.64,0,0.217727085,MaudBay,NWMayneIsland,478545,5413334,138,1,0,,RippleLaminations,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.65,0,0.208095244,MaudBay,NWMayneIsland,478545,5413334,138,1,0,,RippleLaminations,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.66,0,0.198463403,MaudBay,NWMayneIsland,478545,5413334,138,1,0,,RippleLaminations,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.67,0,0.188831562,MaudBay,NWMayneIsland,478545,5413334,138,1,0,,RippleLaminations,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.68,1,0.188831562,MaudBay,NWMayneIsland,478545,5413334,138,1,0,,RippleLaminations,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,0.1,0.220616637,0.246622607,,,,,,,,
40.69,0,0.036921554,MaudBay,NWMayneIsland,478545,5413334,139,0,0,,,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.7,0,0.036921554,MaudBay,NWMayneIsland,478545,5413334,139,0,0,,,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.71,0,0.036921554,MaudBay,NWMayneIsland,478545,5413334,139,0,0,,,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,,,,,,,,,,,
40.72,1,0.036921554,MaudBay,NWMayneIsland,478545,5413334,139,0,0,,,,,,,,,,ThinBeddedHeterolithic,19,ChannelFIll,2,NA,,0.04,0.036921554,0.036921554,0.33,0.092586731,0.303030303,,,,,
40.73,0,0.50726143,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
40.74,0,0.50726143,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
40.75,0,0.505099912,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
40.76,0,0.502938395,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
40.77,0,0.500776877,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
40.78,0,0.49861536,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
40.79,0,0.496453842,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
40.8,0,0.494292325,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
40.81,0,0.492130807,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
40.82,0,0.48996929,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
40.83,0,0.487807772,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
40.84,0,0.481323219,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
40.85,0,0.474838666,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,WavyLaminations,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
40.86,0,0.468354113,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,WavyLaminations,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
40.87,0,0.46186956,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,WavyLaminations,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
40.88,0,0.455385007,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,WavyLaminations,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
40.89,0,0.448900454,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,WavyLaminations,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
40.9,0,0.442415901,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,WavyLaminations,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
40.91,0,0.435931348,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,WavyLaminations,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
40.92,0,0.429446795,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,WavyLaminations,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
40.93,0,0.420800724,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,WavyLaminations,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
40.94,0,0.412154654,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,WavyLaminations,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
40.95,0,0.403508583,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,WavyLaminations,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
40.96,0,0.394862513,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,WavyLaminations,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
40.97,0,0.386216442,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,WavyLaminations,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
40.98,0,0.377570372,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,WavyLaminations,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
40.99,0,0.368924301,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,WavyLaminations,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
41,0,0.36027823,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,WavyLaminations,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
41.01,0,0.35163216,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,WavyLaminations,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
41.02,0,0.35163216,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,WavyLaminations,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
41.03,0,0.35163216,MaudBay,NWMayneIsland,478545,5413334,140,1,0,,,,,,,,WavyLaminations,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
41.04,1,0.35163216,MaudBay,NWMayneIsland,478545,5413334,140,1,1,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,0.32,0.440997405,0.50726143,,,,,,,,
41.05,0,1.152042029,MaudBay,NWMayneIsland,478545,5413334,141,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
41.06,0,1.152042029,MaudBay,NWMayneIsland,478545,5413334,141,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
41.07,0,1.152042029,MaudBay,NWMayneIsland,478545,5413334,141,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
41.08,0,1.152042029,MaudBay,NWMayneIsland,478545,5413334,141,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
41.09,0,1.147482577,MaudBay,NWMayneIsland,478545,5413334,141,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
41.1,0,1.142923126,MaudBay,NWMayneIsland,478545,5413334,141,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
41.11,0,1.138363674,MaudBay,NWMayneIsland,478545,5413334,141,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
41.12,0,1.133804222,MaudBay,NWMayneIsland,478545,5413334,141,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
41.13,0,1.129244771,MaudBay,NWMayneIsland,478545,5413334,141,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
41.14,0,1.124685319,MaudBay,NWMayneIsland,478545,5413334,141,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
41.15,0,1.120125868,MaudBay,NWMayneIsland,478545,5413334,141,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
41.16,0,1.115566416,MaudBay,NWMayneIsland,478545,5413334,141,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
41.17,0,1.111006964,MaudBay,NWMayneIsland,478545,5413334,141,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
41.18,0,1.106447513,MaudBay,NWMayneIsland,478545,5413334,141,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
41.19,0,1.101888061,MaudBay,NWMayneIsland,478545,5413334,141,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
41.2,0,1.09732861,MaudBay,NWMayneIsland,478545,5413334,141,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
41.21,0,1.092769158,MaudBay,NWMayneIsland,478545,5413334,141,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
41.22,0,1.088209706,MaudBay,NWMayneIsland,478545,5413334,141,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
41.23,0,1.083650255,MaudBay,NWMayneIsland,478545,5413334,141,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
41.24,0,1.079090803,MaudBay,NWMayneIsland,478545,5413334,141,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
41.25,0,1.063658814,MaudBay,NWMayneIsland,478545,5413334,141,1,0,,,,,,,,,,AmalgSandstone,17,ChannelFIll,2,NA,,,,,,,,,,,,
